,F-statistic,p-value,corrected p-value,df_denom,df_num,trial_number,lag,mean_p_value_for_lag
0,0.9119762594312857,0.33959097810013483,1.3583639124005393,614833.0,1,8,1,0.480650693037375
0,0.49235634088182034,0.6111847778654185,2.444739111461674,614830.0,2,8,2,0.6254511395035713
0,1.2255166975789336,0.29857661993284085,1.1943064797313634,614827.0,3,8,3,0.6269193022037706
0,1.4845091413715017,0.20382522560567873,0.8153009024227149,614824.0,4,8,4,0.650147489200935
0,1.1869989920209159,0.3125970798140905,1.250388319256362,614821.0,5,8,5,0.589595961706315
0,1.017362333766713,0.41162343492797215,1.6464937397118886,614818.0,6,8,6,0.5600958086710869
0,0.8969761760851478,0.5075955382273536,2.0303821529094144,614815.0,7,8,7,0.5552875165117687
0,0.7862229683102854,0.6148071513449169,2.4592286053796677,614812.0,8,8,8,0.6177653438123105
0,0.760232873234867,0.6535553246962427,2.6142212987849707,614809.0,9,8,9,0.6028424916400043
0,0.684530818820964,0.7399630585669719,2.9598522342678875,614806.0,10,8,10,0.5771304107441444
0,0.6554072949654345,0.781873579150298,3.127494316601192,614803.0,11,8,11,0.6097587922389552
0,0.6508187342225314,0.7998086882476181,3.1992347529904723,614800.0,12,8,12,0.6483505732150118
0,0.6062773264672885,0.8512256934607525,3.40490277384301,614797.0,13,8,13,0.6776173567576386
0,0.60669765213763,0.862049267659735,3.44819707063894,614794.0,14,8,14,0.6437451113369242
0,0.5668173604472198,0.9020722216614494,3.6082888866457976,614791.0,15,8,15,0.6773549081652295
0,0.5432807338154395,0.9255335378406809,3.7021341513627237,614788.0,16,8,16,0.7117006609548128
0,0.5248046589781411,0.942685520030358,3.770742080121432,614785.0,17,8,17,0.7396361939234447
0,0.6450618916707028,0.8666492186189659,3.4665968744758637,614782.0,18,8,18,0.7180352628016659
0,0.635806076809851,0.8821615608025719,3.5286462432102876,614779.0,19,8,19,0.713200530809441
0,0.6047886184644009,0.9127380627379015,3.650952250951606,614776.0,20,8,20,0.7125182515424836
0,0.8852342027403316,0.6114276434685787,2.445710573874315,614773.0,21,8,21,0.6167067451436656
0,0.8583794280746416,0.6524577686155952,2.609831074462381,614770.0,22,8,22,0.6020485582932036
0,0.8213533017461047,0.7075236176468743,2.8300944705874973,614767.0,23,8,23,0.6193652968730854
0,0.787066069469244,0.7578495914014403,3.031398365605761,614764.0,24,8,24,0.5948972151889464
0,0.8967185189271734,0.6115093185253863,2.446037274101545,614761.0,25,8,25,0.572397026420942
0,0.8882103361158511,0.6276529446718679,2.5106117786874718,614758.0,26,8,26,0.5746850300627869
0,0.8929724400072517,0.6241923295903942,2.4967693183615767,614755.0,27,8,27,0.5860173726050907
0,0.8832792981044875,0.642388279608342,2.569553118433368,614752.0,28,8,28,0.580021018590756
0,0.8529044950757936,0.6919601063755348,2.7678404255021394,614749.0,29,8,29,0.6056459486199154
0,0.8312651972530941,0.7280384637204447,2.9121538548817787,614746.0,30,8,30,0.6079518319230767
0,0.8202465984888543,0.7482663193422565,2.993065277369026,614743.0,31,8,31,0.5708095598412538
0,1.0235020306731748,0.4299243899707744,1.7196975598830977,614740.0,32,8,32,0.4927682675945595
0,0.9949851367798311,0.4753607732930337,1.901443093172135,614737.0,33,8,33,0.44197171225496423
0,0.9858767387242935,0.4910093126935581,1.9640372507742323,614734.0,34,8,34,0.4610159520304083
0,0.9588782144019554,0.5375961713750028,2.1503846855000113,614731.0,35,8,35,0.4935652218101332
0,0.9364165912351351,0.5779329301991913,2.3117317207967654,614728.0,36,8,36,0.5318270792316572
0,0.9507480844925653,0.5546840699543953,2.2187362798175814,614725.0,37,8,37,0.5304146489086615
0,0.994506480728516,0.4790232313964048,1.9160929255856192,614722.0,38,8,38,0.5167492507272918
0,0.9934533191373254,0.48140081778996224,1.925603271159849,614719.0,39,8,39,0.4821586982073858
0,0.9686015257032442,0.5267485842840949,2.1069943371363795,614716.0,40,8,40,0.5095726991518197
0,1.2408747625368095,0.2653038373061394,1.0612153492245575,205163.0,1,9,1,0.480650693037375
0,0.762070882439273,0.46670026789918806,1.8668010715967522,205160.0,2,9,2,0.6254511395035713
