,F-statistic,p-value,corrected p-value,df_denom,df_num,trial_number,lag,mean_p_value_for_lag
0,3.6568034019699334,0.05584182971323006,0.22336731885292024,246454.0,1,1,1,0.453942174794484
0,1.833548180998889,0.15984758045763203,0.6393903218305281,246451.0,2,1,2,0.47581332647668284
0,2.191492818101319,0.08677392467702481,0.34709569870809925,246448.0,3,1,3,0.47256305456121744
0,1.66276809620898,0.1555207743807161,0.6220830975228644,246445.0,4,1,4,0.42920634972343885
0,1.5393639116300706,0.1737595022233318,0.6950380088933272,246442.0,5,1,5,0.43575900547529506
0,1.653735397414137,0.127962797097653,0.511851188390612,246439.0,6,1,6,0.44842304261987986
0,1.4646383332834885,0.1747178600669557,0.6988714402678228,246436.0,7,1,7,0.47938855266328656
0,1.6816144174628873,0.09719353652680579,0.38877414610722316,246433.0,8,1,8,0.46137932554245964
0,1.552469440566848,0.12332375566360593,0.4932950226544237,246430.0,9,1,9,0.47904349490741654
0,1.6521035558693253,0.08566431422153127,0.3426572568861251,246427.0,10,1,10,0.4965813841510908
0,1.6684910069132544,0.07374185446640033,0.2949674178656013,246424.0,11,1,11,0.5053480699597039
0,1.6307489939577406,0.07569928265519467,0.3027971306207787,246421.0,12,1,12,0.5351870186228213
0,1.5505983052512489,0.09135433786064101,0.36541735144256404,246418.0,13,1,13,0.536352828197647
0,1.4955395935239841,0.10325333667069063,0.4130133466827625,246415.0,14,1,14,0.5650454046463188
0,1.4494451643885151,0.1147691429057101,0.4590765716228404,246412.0,15,1,15,0.5815897294673077
0,1.3586072367157496,0.15187558644249047,0.6075023457699619,246409.0,16,1,16,0.585344065350267
0,1.4112389104699674,0.11968995160538498,0.4787598064215399,246406.0,17,1,17,0.5839101128648789
0,1.3731855679494496,0.1329149156929556,0.5316596627718224,246403.0,18,1,18,0.5843351569858224
0,1.316602291094311,0.16004786458111886,0.6401914583244754,246400.0,19,1,19,0.6018219813484454
0,1.3087625054907526,0.16011556639308225,0.640462265572329,246397.0,20,1,20,0.6094361716676227
0,1.3084397125520364,0.15562409100934166,0.6224963640373666,246394.0,21,1,21,0.5913583544870442
0,1.4674451167181466,0.07269776286012533,0.2907910514405013,246391.0,22,1,22,0.60438226001269
0,1.410658853975486,0.09124846123165681,0.36499384492662723,246388.0,23,1,23,0.5980642339218845
0,1.3588400387316553,0.11254069277723758,0.4501627711089503,246385.0,24,1,24,0.5958197172507618
0,1.47001763712105,0.06097297689968701,0.24389190759874804,246382.0,25,1,25,0.5818871014444511
0,1.4836688842555346,0.05351082887640635,0.2140433155056254,246379.0,26,1,26,0.571758252304838
0,1.4430683528289279,0.06386789888709891,0.25547159554839566,246376.0,27,1,27,0.5707392381866331
0,1.3920838346897972,0.08128838900037183,0.3251535560014873,246373.0,28,1,28,0.5610511579927739
0,1.346365270410086,0.10083104264004968,0.4033241705601987,246370.0,29,1,29,0.575788141040961
0,1.3073861304521937,0.12086107793925853,0.4834443117570341,246367.0,30,1,30,0.5861657546085008
0,1.3326525878448576,0.10204880884444494,0.40819523537777974,246364.0,31,1,31,0.5981805311909077
0,1.3066543052248552,0.11483901389123255,0.4593560555649302,246361.0,32,1,32,0.6118840164634274
0,1.2749589372544954,0.13378148460860723,0.5351259384344289,246358.0,33,1,33,0.6244072459450775
0,1.3704765336391422,0.07352758329239206,0.29411033316956825,246355.0,34,1,34,0.5878250808402115
0,1.344993232848792,0.0835055661057872,0.3340222644231488,246352.0,35,1,35,0.5739065307190665
0,1.3101225511871664,0.10084956550135891,0.40339826200543566,246349.0,36,1,36,0.5837356897992926
0,1.2749754225588232,0.12205157624875236,0.48820630499500944,246346.0,37,1,37,0.5715732342982308
0,1.2447359550287251,0.14334611801982217,0.5733844720792887,246343.0,38,1,38,0.5566510451540433
0,1.2825665464502742,0.11117456043546833,0.44469824174187333,246340.0,39,1,39,0.5633611696412368
0,1.2506982360263181,0.1330210724603337,0.5320842898413348,246337.0,40,1,40,0.5617273363967163
0,0.4222627648116261,0.5158109793160353,2.063243917264141,174255.0,1,2,1,0.453942174794484
0,0.8067786323117803,0.44629509528763367,1.7851803811505347,174252.0,2,2,2,0.47581332647668284
0,0.5339231688532607,0.6589892894945981,2.6359571579783925,174249.0,3,2,3,0.47256305456121744
0,1.225458632771618,0.29752331071602645,1.1900932428641058,174246.0,4,2,4,0.42920634972343885
0,1.2958782385058887,0.26232988523477135,1.0493195409390854,174243.0,5,2,5,0.43575900547529506
0,1.1385206915184987,0.3367529393620693,1.3470117574482772,174240.0,6,2,6,0.44842304261987986
0,1.257984485525045,0.26690158131677755,1.0676063252671102,174237.0,7,2,7,0.47938855266328656
0,1.101597936009984,0.35834097688012173,1.433363907520487,174234.0,8,2,8,0.46137932554245964
0,1.004291769818243,0.43372120374257017,1.7348848149702807,174231.0,9,2,9,0.47904349490741654
0,0.9047076328346015,0.5276443449062896,2.1105773796251586,174228.0,10,2,10,0.4965813841510908
0,0.9070238806516329,0.5324360692026413,2.129744276810565,174225.0,11,2,11,0.5053480699597039
0,0.8414548591238882,0.6074111993605487,2.4296447974421946,174222.0,12,2,12,0.5351870186228213
0,0.7717579103249838,0.6912434113735507,2.764973645494203,174219.0,13,2,13,0.536352828197647
0,0.724333608830382,0.7518241982203918,3.0072967928815673,174216.0,14,2,14,0.5650454046463188
0,0.6842135442278712,0.8028599038783701,3.2114396155134806,174213.0,15,2,15,0.5815897294673077
0,0.7173066853813223,0.7791308744936516,3.1165234979746064,174210.0,16,2,16,0.585344065350267
0,0.6758142685005074,0.830046990548259,3.320187962193036,174207.0,17,2,17,0.5839101128648789
0,0.6411291878271574,0.8700320084103881,3.4801280336415523,174204.0,18,2,18,0.5843351569858224
0,0.6612423294112089,0.8601357474280623,3.4405429897122493,174201.0,19,2,19,0.6018219813484454
0,0.6330571309606714,0.8914372510809602,3.5657490043238407,174198.0,20,2,20,0.6094361716676227
0,0.6031417567464733,0.9198649219028081,3.6794596876112324,174195.0,21,2,21,0.5913583544870442
0,0.6146500096431013,0.917555705067034,3.670222820268136,174192.0,22,2,22,0.60438226001269
0,0.6850304061492782,0.8655159143795126,3.4620636575180503,174189.0,23,2,23,0.5980642339218845
0,0.6762285148674186,0.8796050306712903,3.518420122685161,174186.0,24,2,24,0.5958197172507618
0,0.6945280165826468,0.8681898488349321,3.4727593953397284,174183.0,25,2,25,0.5818871014444511
0,0.6851833882507463,0.882397117277062,3.529588469108248,174180.0,26,2,26,0.571758252304838
0,0.6611573017235677,0.9079896379252821,3.6319585517011284,174177.0,27,2,27,0.5707392381866331
0,0.7539326206827005,0.8207156747048963,3.282862698819585,174174.0,28,2,28,0.5610511579927739
0,0.7736756695168586,0.801659490720806,3.206637962883224,174171.0,29,2,29,0.575788141040961
0,0.7493708004010194,0.8359620446264224,3.3438481785056897,174168.0,30,2,30,0.5861657546085008
0,0.7654150240104722,0.8214758428328623,3.2859033713314494,174165.0,31,2,31,0.5981805311909077
0,0.7449814761163198,0.8501548485315378,3.400619394126151,174162.0,32,2,32,0.6118840164634274
0,0.720710687229244,0.8804465345927015,3.521786138370806,174159.0,33,2,33,0.6244072459450775
