,F-statistic,p-value,corrected p-value,df_denom,df_num,trial_number,lag,mean_p_value_for_lag
0,2.3291257106948335,0.12698078478301433,0.5079231391320573,41554.0,1,4,1,0.38908487169601236
0,3.9108000023242884,0.020031845838163365,0.08012738335265346,41553.0,2,4,2,0.3548280776225027
0,2.617008637263339,0.04920728259872939,0.19682913039491756,41551.0,3,4,3,0.3721549814192644
0,3.2377143081194104,0.011526942858905077,0.04610777143562031,41549.0,4,4,4,0.44583367376936
0,3.221133250470445,0.006555727873255722,0.026222911493022888,41547.0,5,4,5,0.3800567946372295
0,2.5577687651215015,0.017739907603317083,0.07095963041326833,41545.0,6,4,6,0.464121545515418
0,2.01958990668092,0.04882189630979859,0.19528758523919437,41543.0,7,4,7,0.40169934633370596
0,1.8460989331089799,0.06383265669443744,0.25533062677774976,41541.0,8,4,8,0.4554424001960471
0,1.6945172882825077,0.0843159093048148,0.3372636372192592,41539.0,9,4,9,0.43308697578631733
0,1.525394015468162,0.12312001897738431,0.49248007590953724,41537.0,10,4,10,0.4455633290607457
0,1.511221069110398,0.11956759488872065,0.4782703795548826,41535.0,11,4,11,0.42583121000124785
0,1.7034787556656834,0.05922109167019384,0.23688436668077537,41533.0,12,4,12,0.4533379983811216
0,1.7341154754352701,0.047534192056786176,0.1901367682271447,41531.0,13,4,13,0.4624094518210965
0,1.5482740786159712,0.08558080314749601,0.34232321258998405,41529.0,14,4,14,0.47442967673258596
0,1.8780870823425504,0.02055176716251754,0.08220706865007016,41527.0,15,4,15,0.48495127649754916
0,1.8197008472546246,0.023205409244126302,0.09282163697650521,41525.0,16,4,16,0.5008970898204458
0,1.8628782664379984,0.01656740989243789,0.06626963956975156,41523.0,17,4,17,0.474395883990119
0,1.874285444596363,0.013598008623107012,0.05439203449242805,41521.0,18,4,18,0.48177073437703993
0,1.8393600834440662,0.014199852236013112,0.05679940894405245,41519.0,19,4,19,0.5038897158005508
0,1.852717490196177,0.01155476437455463,0.04621905749821852,41517.0,20,4,20,0.4831296908395316
0,0.04503430115155914,0.8319412814080138,3.3277651256320553,138218.0,1,5,1,0.38908487169601236
0,0.8527275594407691,0.42625296322407813,1.7050118528963125,138217.0,2,5,2,0.3548280776225027
0,0.6815396183952616,0.5631993155779433,2.2527972623117734,138215.0,3,5,3,0.3721549814192644
0,1.1083825306712989,0.350506720814572,1.402026883258288,138213.0,4,5,4,0.44583367376936
0,0.8607119255718573,0.5065911621135105,2.026364648454042,138211.0,5,5,5,0.3800567946372295
0,0.794836482507591,0.5737628378327502,2.2950513513310007,138209.0,6,5,6,0.464121545515418
0,0.7339609493187339,0.6431604129609025,2.57264165184361,138207.0,7,5,7,0.40169934633370596
0,0.6891457731883669,0.7015797823303778,2.806319129321511,138205.0,8,5,8,0.4554424001960471
0,0.8212331565616168,0.5964714435719463,2.385885774287785,138203.0,9,5,9,0.43308697578631733
0,0.8086570598418882,0.6203813281591055,2.481525312636422,138201.0,10,5,10,0.4455633290607457
0,0.7925827150679045,0.647865461716814,2.591461846867256,138199.0,11,5,11,0.42583121000124785
0,0.7774026348167244,0.6746147950091945,2.698459180036778,138197.0,12,5,12,0.4533379983811216
0,0.740063882622007,0.7246035099974069,2.8984140399896274,138195.0,13,5,13,0.4624094518210965
0,0.700555405132629,0.7760923015854873,3.104369206341949,138193.0,14,5,14,0.47442967673258596
0,0.694822953808127,0.7923598747851703,3.1694394991406813,138191.0,15,5,15,0.48495127649754916
0,0.6976659675739031,0.7993286166502955,3.197314466601182,138189.0,16,5,16,0.5008970898204458
0,0.6648138080281292,0.8404415192310215,3.361766076924086,138187.0,17,5,17,0.474395883990119
0,0.6492275193446563,0.8630040836851919,3.4520163347407675,138185.0,18,5,18,0.48177073437703993
0,0.637953962158531,0.8803734510972689,3.5214938043890758,138183.0,19,5,19,0.5038897158005508
0,0.6155617729092553,0.904937610698426,3.619750442793704,138181.0,20,5,20,0.4831296908395316
0,5.8197967279554685,0.015847625489261143,0.06339050195704457,210532.0,1,9,1,0.38908487169601236
0,3.0615506641683914,0.04681712876021136,0.18726851504084543,210531.0,2,9,2,0.3548280776225027
0,2.0603894015974786,0.10312451571991996,0.4124980628796798,210529.0,3,9,3,0.3721549814192644
0,1.8188876095842497,0.12202800685301855,0.4881120274120742,210527.0,4,9,4,0.44583367376936
0,1.7464320987280533,0.12024140105233809,0.48096560420935236,210525.0,5,9,5,0.3800567946372295
0,1.47361136108957,0.18268627341020816,0.7307450936408326,210523.0,6,9,6,0.464121545515418
0,1.485774498764562,0.16700135069355512,0.6680054027742205,210521.0,7,9,7,0.40169934633370596
0,1.2868808451612281,0.244932072029093,0.979728288116372,210519.0,8,9,8,0.4554424001960471
0,1.1512777245736698,0.32202637271558504,1.2881054908623402,210517.0,9,9,9,0.43308697578631733
0,1.093366020075596,0.36271580738321596,1.4508632295328638,210515.0,10,9,10,0.4455633290607457
0,1.1204086215941653,0.33975979810344326,1.359039192413773,210513.0,11,9,11,0.42583121000124785
0,1.0147152107727133,0.43160934504185855,1.7264373801674342,210511.0,12,9,12,0.4533379983811216
0,1.0044844826338832,0.4433236062850624,1.7732944251402496,210509.0,13,9,13,0.4624094518210965
0,1.0062239694133934,0.44324491417826756,1.7729796567130702,210507.0,14,9,14,0.47442967673258596
0,0.930239612364163,0.5290539433256617,2.1162157733026468,210505.0,15,9,15,0.48495127649754916
0,0.8726287431608689,0.6015403085601274,2.4061612342405096,210503.0,16,9,16,0.5008970898204458
0,0.9582211935300354,0.5033978561224686,2.0135914244898743,210501.0,17,9,17,0.474395883990119
0,0.9493965813419666,0.5169877033373851,2.0679508133495403,210499.0,18,9,18,0.48177073437703993
0,0.9057111054305748,0.5757445924789668,2.3029783699158672,210497.0,19,9,19,0.5038897158005508
0,0.8674724667632462,0.6301779805554839,2.5207119222219356,210495.0,20,9,20,0.4831296908395316
0,0.12861555563338584,0.7198721002816854,2.8794884011267414,268962.0,1,13,1,0.38908487169601236
0,0.24239827461598573,0.784743743264888,3.138974973059552,268961.0,2,13,2,0.3548280776225027
0,0.32896958331422343,0.804419604790279,3.217678419161116,268959.0,3,13,3,0.3721549814192644
0,0.24523940128531896,0.9126692822040899,3.6506771288163598,268957.0,4,13,4,0.44583367376936
0,0.2722527486491265,0.9285027989872251,3.7140111959489004,268955.0,5,13,5,0.3800567946372295
0,0.3132509164393443,0.9304394035353892,3.721757614141557,268953.0,6,13,6,0.464121545515418
0,1.3411796474558768,0.2259742714673804,0.9038970858695216,268951.0,7,13,7,0.40169934633370596
0,1.0611756823425473,0.387182660011652,1.548730640046608,268949.0,8,13,8,0.4554424001960471
0,1.453703144924389,0.15887842259646687,0.6355136903858675,268947.0,9,13,9,0.43308697578631733
0,1.5658650568591397,0.10983672333982822,0.4393468933593129,268945.0,10,13,10,0.4455633290607457
0,1.5700321380340372,0.10013642938184338,0.4005457175273735,268943.0,11,13,11,0.42583121000124785
0,1.1825600357196469,0.28870230502163446,1.1548092200865379,268941.0,12,13,12,0.4533379983811216
0,1.0789579919160421,0.37198914054174853,1.4879565621669941,268939.0,13,13,13,0.4624094518210965
0,1.4422110161184218,0.12424443817304297,0.49697775269217187,268937.0,14,13,14,0.47442967673258596
0,1.6789147400940838,0.04753716054537518,0.1901486421815007,268935.0,15,13,15,0.48495127649754916
0,1.7220902957371897,0.03573337683953474,0.14293350735813895,268933.0,16,13,16,0.5008970898204458
0,30.547261274797542,2.0448552992567823e-99,8.17942119702713e-99,268931.0,17,13,17,0.474395883990119
0,1.4995669607755915,0.07915216767274552,0.3166086706909821,268929.0,18,13,18,0.48177073437703993
0,1.4394066454277763,0.09680034080250738,0.3872013632100295,268927.0,19,13,19,0.5038897158005508
0,1.5303044770032146,0.06062044084053225,0.242481763362129,268925.0,20,13,20,0.4831296908395316
0,3.378420849200877,0.06605655960289676,0.26422623841158704,238495.0,1,16,1,0.38908487169601236
0,2.6473641706843236,0.07083976493396843,0.2833590597358737,238494.0,2,16,2,0.3548280776225027
0,1.7893500377646703,0.1467502751446257,0.5870011005785029,238492.0,3,16,3,0.3721549814192644
0,1.4407360737094839,0.21756866629898391,0.8702746651959357,238490.0,4,16,4,0.44583367376936
0,1.182298477548589,0.314930190025243,1.259720760100972,238488.0,5,16,5,0.3800567946372295
