,F-statistic,p-value,corrected p-value,df_denom,df_num,trial_number,lag,mean_p_value_for_lag
0,40.473827709485356,2.3539341495930987e-158,9.415736598372395e-158,291569.0,20,10,20,0.00017512633348276167
0,2.788778335329206,0.09492755255332665,0.3797102102133066,318835.0,1,14,1,0.055042550831558505
0,240.75834186025196,3.30260964109232e-105,1.321043856436928e-104,318832.0,2,14,2,3.035805604048006e-14
0,392.02870644039035,3.3323046482088675e-254,1.332921859283547e-253,318829.0,3,14,3,1.9255198564137415e-12
0,306.2094161996823,2.116219230587618e-263,8.464876922350472e-263,318826.0,4,14,4,4.663798066455958e-20
0,285.1924178579551,1.58728332402178e-305,6.34913329608712e-305,318823.0,5,14,5,1.4071414294008e-19
0,221.1672863926397,6.070068206746415e-283,2.428027282698566e-282,318820.0,6,14,6,2.3892745776591582e-17
0,173.31230156300043,3.113811357634786e-257,1.2455245430539144e-256,318817.0,7,14,7,7.961114266341443e-15
0,134.19844726826008,4.724953392415111e-226,1.8899813569660444e-225,318814.0,8,14,8,2.451183993813855e-13
0,103.97239978627728,2.4009128728802444e-195,9.603651491520978e-195,318811.0,9,14,9,1.9789575277134253e-11
0,85.92604388308229,6.554413788874507e-178,2.621765515549803e-177,318808.0,10,14,10,2.4535764111191996e-10
0,71.02276082588108,3.2025566260486786e-160,1.2810226504194714e-159,318805.0,11,14,11,5.175001298892546e-09
0,64.3191027585674,2.8554942987193157e-157,1.1421977194877263e-156,318802.0,12,14,12,1.919179982271351e-08
0,57.821887871466636,4.677630797388371e-152,1.8710523189553485e-151,318799.0,13,14,13,2.1872413611849206e-07
0,55.86806420242882,1.15417864462965e-157,4.6167145785186e-157,318796.0,14,14,14,5.81426495841408e-07
0,53.67498955669912,1.1195473769687004e-161,4.478189507874802e-161,318793.0,15,14,15,3.2408041276007448e-06
0,53.350375797810734,3.9609775914145325e-171,1.584391036565813e-170,318790.0,16,14,16,7.5607583741820575e-06
0,51.76505078472689,7.074592335180023e-176,2.8298369340720093e-175,318787.0,17,14,17,2.7142018183475303e-05
0,53.86243612217994,4.629493747366024e-194,1.8517974989464095e-193,318784.0,18,14,18,4.554727230467497e-05
0,52.47690380510511,4.770970341214776e-199,1.9083881364859105e-198,318781.0,19,14,19,0.0001170734887618005
0,51.85394324877003,1.0839309254379036e-206,4.3357237017516144e-206,318778.0,20,14,20,0.00017512633348276167
0,93.9954212682393,3.20129457055177e-22,1.280517828220708e-21,185154.0,1,15,1,0.055042550831558505
0,164.76263954478458,3.221776163433168e-72,1.2887104653732671e-71,185151.0,2,15,2,3.035805604048006e-14
0,17.87807273436592,1.3478638994895411e-11,5.3914555979581645e-11,185148.0,3,15,3,1.9255198564137415e-12
0,35.41381632143727,1.281372293526661e-29,5.125489174106644e-29,185145.0,4,15,4,4.663798066455958e-20
0,59.20149452661013,8.114426681265472e-62,3.245770672506189e-61,185142.0,5,15,5,1.4071414294008e-19
0,78.64867695634825,1.2775838031191568e-98,5.110335212476627e-98,185139.0,6,15,6,2.3892745776591582e-17
0,100.4132516008509,3.1612305984207837e-147,1.2644922393683135e-146,185136.0,7,15,7,7.961114266341443e-15
0,109.05615836555931,1.3580631014091484e-182,5.432252405636594e-182,185133.0,8,15,8,2.451183993813855e-13
0,114.52961044530528,1.6370949464699072e-215,6.548379785879629e-215,185130.0,9,15,9,1.9789575277134253e-11
0,117.67815690374302,9.211307611514824e-246,3.68452304460593e-245,185127.0,10,15,10,2.4535764111191996e-10
0,121.01666992618334,8.833154818526505e-278,3.533261927410602e-277,185124.0,11,15,11,5.175001298892546e-09
0,116.32529086773448,1.403916754268916e-290,5.615667017075664e-290,185121.0,12,15,12,1.919179982271351e-08
0,114.66738876515554,8.3754626389054e-310,3.350185055562166e-309,185118.0,13,15,13,2.1872413611849206e-07
0,108.113938135317,1.15422248385e-313,4.6168899354e-313,185115.0,14,15,14,5.81426495841408e-07
0,104.20610614254454,3.5e-323,1.4e-322,185112.0,15,15,15,3.2408041276007448e-06
0,97.30616787349565,7.12e-321,2.848e-320,185109.0,16,15,16,7.5607583741820575e-06
0,93.03438270691129,0.0,0.0,185106.0,17,15,17,2.7142018183475303e-05
0,87.15046131803375,2.09e-321,8.36e-321,185103.0,18,15,18,4.554727230467497e-05
0,82.80159371208126,2.15e-321,8.597e-321,185100.0,19,15,19,0.0001170734887618005
0,77.30423660508283,1.183563325e-314,4.7342533e-314,185097.0,20,15,20,0.00017512633348276167
0,1.2068298673357352,0.27196259110027554,1.0878503644011022,153554.0,1,18,1,0.055042550831558505
0,797.2102488327147,0.0,0.0,153551.0,2,18,2,3.035805604048006e-14
0,10607.07289713759,0.0,0.0,153548.0,3,18,3,1.9255198564137415e-12
0,2698.281671739815,0.0,0.0,153545.0,4,18,4,4.663798066455958e-20
0,938.5020000960793,0.0,0.0,153542.0,5,18,5,1.4071414294008e-19
0,766.4607696298661,0.0,0.0,153539.0,6,18,6,2.3892745776591582e-17
0,875.2251522472806,0.0,0.0,153536.0,7,18,7,7.961114266341443e-15
0,909.2973803651308,0.0,0.0,153533.0,8,18,8,2.451183993813855e-13
0,933.5145439566331,0.0,0.0,153530.0,9,18,9,1.9789575277134253e-11
0,885.9141744320458,0.0,0.0,153527.0,10,18,10,2.4535764111191996e-10
0,847.7052733077251,0.0,0.0,153524.0,11,18,11,5.175001298892546e-09
0,778.4565519890873,0.0,0.0,153521.0,12,18,12,1.919179982271351e-08
0,723.3703690119503,0.0,0.0,153518.0,13,18,13,2.1872413611849206e-07
0,659.5385916347313,0.0,0.0,153515.0,14,18,14,5.81426495841408e-07
0,609.7034853147798,0.0,0.0,153512.0,15,18,15,3.2408041276007448e-06
0,553.4172651145304,0.0,0.0,153509.0,16,18,16,7.5607583741820575e-06
0,510.07927711019636,0.0,0.0,153506.0,17,18,17,2.7142018183475303e-05
0,468.70025778605134,0.0,0.0,153503.0,18,18,18,4.554727230467497e-05
0,434.29497120221396,0.0,0.0,153500.0,19,18,19,0.0001170734887618005
0,401.2615724466436,0.0,0.0,153497.0,20,18,20,0.00017512633348276167
0,5.556966476224626,0.018407707683137972,0.07363083073255189,451477.0,1,19,1,0.055042550831558505
0,170.71283513280633,7.733525317287927e-75,3.0934101269151707e-74,451474.0,2,19,2,3.035805604048006e-14
0,59.015180156348066,3.89866775685879e-38,1.559467102743516e-37,451471.0,3,19,3,1.9255198564137415e-12
0,27.413229930515893,8.685576666738815e-23,3.474230666695526e-22,451468.0,4,19,4,4.663798066455958e-20
0,21.31954607314925,2.1566707438443285e-21,8.626682975377314e-21,451465.0,5,19,5,1.4071414294008e-19
0,18.053762555165672,4.603115782901485e-21,1.841246313160594e-20,451462.0,6,19,6,2.3892745776591582e-17
0,16.50541018100717,6.542454911087025e-22,2.61698196443481e-21,451459.0,7,19,7,7.961114266341443e-15
0,15.272590263342641,1.1838711864984584e-22,4.735484745993834e-22,451456.0,8,19,8,2.451183993813855e-13
0,14.115319553290483,4.8558805738241517e-23,1.9423522295296607e-22,451453.0,9,19,9,1.9789575277134253e-11
0,13.370880004497447,8.24108072423131e-24,3.296432289692524e-23,451450.0,10,19,10,2.4535764111191996e-10
0,12.557628968282659,3.938043489634754e-24,1.5752173958539016e-23,451447.0,11,19,11,5.175001298892546e-09
0,11.806020814970928,2.778647622315397e-24,1.1114590489261588e-23,451444.0,12,19,12,1.919179982271351e-08
0,11.413673691244904,4.41903931896035e-25,1.76761572758414e-24,451441.0,13,19,13,2.1872413611849206e-07
0,11.463571212190196,5.725508462666422e-27,2.2902033850665687e-26,451438.0,14,19,14,5.81426495841408e-07
0,10.36172110493595,2.032654385142471e-25,8.130617540569884e-25,451435.0,15,19,15,3.2408041276007448e-06
0,9.99181001291969,8.830274930370592e-26,3.5321099721482367e-25,451432.0,16,19,16,7.5607583741820575e-06
0,9.42163197576157,2.492237994999725e-25,9.9689519799989e-25,451429.0,17,19,17,2.7142018183475303e-05
0,9.199265697029444,6.770942018305092e-26,2.708376807322037e-25,451426.0,18,19,18,4.554727230467497e-05
0,8.693111982619545,2.5282053589358014e-25,1.0112821435743206e-24,451423.0,19,19,19,0.0001170734887618005
0,8.443383350254901,1.4571435551973656e-25,5.828574220789462e-25,451420.0,20,19,20,0.00017512633348276167
