,F-statistic,p-value,corrected p-value,df_denom,df_num,trial_number,lag,mean_p_value_for_lag
0,1.9041391134434853,0.1676231756248746,0.6704927024994984,41554.0,1,4,1,0.4843048668372244
0,1.63018498579818,0.19590586130006302,0.7836234452002521,41553.0,2,4,2,0.31318755929200337
0,1.5497152671940868,0.19938360385462053,0.7975344154184821,41551.0,3,4,3,0.2789197052564785
0,1.1706709815685183,0.32144896416909763,1.2857958566763905,41549.0,4,4,4,0.26147887099304723
0,1.0605663228493594,0.3800673617764386,1.5202694471057543,41547.0,5,4,5,0.20184596026394389
0,0.8893809402232303,0.5014709020591963,2.0058836082367852,41545.0,6,4,6,0.24955058193991625
0,0.7598584489773327,0.6210972594762894,2.4843890379051574,41543.0,7,4,7,0.2977578183359246
0,0.6714604583734515,0.7172066267883246,2.8688265071532983,41541.0,8,4,8,0.32853967364387504
0,0.6137999280856268,0.7864214911643232,3.145685964657293,41539.0,9,4,9,0.34744316687157767
0,0.5621971068335706,0.8459485798848931,3.3837943195395725,41537.0,10,4,10,0.3772768123340523
0,0.5533133761641944,0.867519822320336,3.470079289281344,41535.0,11,4,11,0.3959990097183872
0,0.5508876805067299,0.8822190141040389,3.5288760564161556,41533.0,12,4,12,0.4210508041098621
0,0.5968423283678128,0.8589230195515565,3.435692078206226,41531.0,13,4,13,0.4314189131417453
0,0.7146563000137535,0.761786474507664,3.047145898030656,41529.0,14,4,14,0.4215967681408076
0,0.8823889308540123,0.5840907200806695,2.336362880322678,41527.0,15,4,15,0.3676830637167334
0,0.8275222361845282,0.6551002525472178,2.6204010101888713,41525.0,16,4,16,0.38639811439135097
0,0.8624751088270368,0.6198031058570243,2.479212423428097,41523.0,17,4,17,0.3932401605216127
0,0.8589906385290641,0.6300433700503693,2.520173480201477,41521.0,18,4,18,0.42729070149822934
0,0.8921602825500022,0.5931838262716023,2.372735305086409,41519.0,19,4,19,0.3970311441379501
0,0.8901735472505792,0.6003500510844555,2.401400204337822,41517.0,20,4,20,0.3897327952235035
