,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,"{'ssr_ftest': (0.1738662160007671, 0.677154715733721, 196.0, 1), 'ssr_chi2test': (0.17652743359261558, 0.6743746516758986, 1), 'lrtest': (0.17644918354631045, 0.6744426835997368, 1), 'params_ftest': (0.17386621600080948, 0.6771547157336828, 196.0, 1.0)}","{'ssr_ftest': (0.6519183601921709, 0.5221887492203792, 193.0, 2), 'ssr_chi2test': (1.3376148737621743, 0.5123191865864418, 2), 'lrtest': (1.3331169041097155, 0.5134726812730932, 2), 'params_ftest': (0.6519183601921719, 0.5221887492203792, 193.0, 2.0)}","{'ssr_ftest': (1.4082683955052915, 0.24171815681572578, 190.0, 3), 'ssr_chi2test': (4.380455903913828, 0.2232044351698136, 3), 'lrtest': (4.332464512180536, 0.22772978396518515, 3), 'params_ftest': (1.408268395505295, 0.24171815681572578, 190.0, 3.0)}","{'ssr_ftest': (1.4416420397676342, 0.2219059636332716, 187.0, 4), 'ssr_chi2test': (6.044103525015108, 0.19587871713728025, 4), 'lrtest': (5.9527843298099015, 0.2027022251664686, 4), 'params_ftest': (1.4416420397676295, 0.22190596363327544, 187.0, 4.0)}","{'ssr_ftest': (1.3127625280189306, 0.2604125863091692, 184.0, 5), 'ssr_chi2test': (6.956214482709006, 0.22391711424304933, 5), 'lrtest': (6.835014294230405, 0.2332025168828465, 5), 'params_ftest': (1.3127625280189317, 0.2604125863091692, 184.0, 5.0)}","{'ssr_ftest': (1.2214839310585528, 0.29718695665898853, 181.0, 6), 'ssr_chi2test': (7.85528892680749, 0.24889812000045364, 6), 'lrtest': (7.700420690157671, 0.26088299667553333, 6), 'params_ftest': (1.2214839310585486, 0.29718695665899036, 181.0, 6.0)}","{'ssr_ftest': (1.1845674115769371, 0.31380174459534194, 178.0, 7), 'ssr_chi2test': (8.990733556406978, 0.25332202472929943, 7), 'lrtest': (8.787605354466336, 0.26826700946702653, 7), 'params_ftest': (1.1845674115769336, 0.313801744595343, 178.0, 7.0)}","{'ssr_ftest': (1.0481526421296814, 0.4019417841828589, 175.0, 8), 'ssr_chi2test': (9.199785476063948, 0.3257237742973513, 8), 'lrtest': (8.986175995178542, 0.34346347735317645, 8), 'params_ftest': (1.0481526421296798, 0.40194178418285753, 175.0, 8.0)}","{'ssr_ftest': (0.9302111971709739, 0.5003426941478081, 172.0, 9), 'ssr_chi2test': (9.296703767075025, 0.41034893538018297, 9), 'lrtest': (9.077534379877193, 0.4301481095867985, 9), 'params_ftest': (0.9302111971709763, 0.5003426941478037, 172.0, 9.0)}","{'ssr_ftest': (1.011696634672444, 0.4356111058656598, 169.0, 10), 'ssr_chi2test': (11.374104176790789, 0.32912398137064586, 10), 'lrtest': (11.046660950930686, 0.35389426000066815, 10), 'params_ftest': (1.011696634672446, 0.43561110586565926, 169.0, 10.0)}","{'ssr_ftest': (1.087084068516556, 0.3745589761809902, 166.0, 11), 'ssr_chi2test': (13.614745653288676, 0.2550486571068593, 11), 'lrtest': (13.14671832285967, 0.2838442750034607, 11), 'params_ftest': (1.087084068516554, 0.3745589761809902, 166.0, 11.0)}","{'ssr_ftest': (0.9538223827293794, 0.49524294027707183, 163.0, 12), 'ssr_chi2test': (13.201369910659388, 0.3545758088117686, 12), 'lrtest': (12.758485405826718, 0.38683671426991356, 12), 'params_ftest': (0.95382238272938, 0.49524294027707183, 163.0, 12.0)}","{'ssr_ftest': (0.8758059609033784, 0.5797105696988901, 160.0, 13), 'ssr_chi2test': (13.306776818475704, 0.42440442270284895, 13), 'lrtest': (12.854652755809525, 0.45910044330925726, 13), 'params_ftest': (0.875805960903378, 0.5797105696988901, 160.0, 13.0)}","{'ssr_ftest': (0.9170684120945144, 0.5418812064255744, 157.0, 14), 'ssr_chi2test': (15.21048500059946, 0.36391926555945037, 14), 'lrtest': (14.620506839950679, 0.4045777427210896, 14), 'params_ftest': (0.9170684120945143, 0.5418812064255744, 157.0, 14.0)}","{'ssr_ftest': (0.9014462459385638, 0.5638097575677483, 154.0, 15), 'ssr_chi2test': (16.243593068048792, 0.3660496693664733, 15), 'lrtest': (15.569647179970616, 0.4112147073914041, 15), 'params_ftest': (0.9014462459385667, 0.5638097575677465, 154.0, 15.0)}","{'ssr_ftest': (0.8718314739641856, 0.6024248014356399, 151.0, 16), 'ssr_chi2test': (16.997826883116307, 0.38573773687559826, 16), 'lrtest': (16.257934351134452, 0.4351084051023811, 16), 'params_ftest': (0.8718314739641869, 0.6024248014356386, 151.0, 16.0)}","{'ssr_ftest': (0.9331699509773258, 0.5366756020139809, 148.0, 17), 'ssr_chi2test': (19.61548457763825, 0.2943673774938028, 17), 'lrtest': (18.633767360841432, 0.3499539137224867, 17), 'params_ftest': (0.9331699509773256, 0.5366756020139809, 148.0, 17.0)}","{'ssr_ftest': (0.9215625412973751, 0.5538576750957602, 145.0, 18), 'ssr_chi2test': (20.82095782958759, 0.28854200707948524, 18), 'lrtest': (19.71367974134614, 0.34916782676422536, 18), 'params_ftest': (0.9215625412973757, 0.5538576750957602, 145.0, 18.0)}","{'ssr_ftest': (1.0159256643166386, 0.4467520335396891, 142.0, 19), 'ssr_chi2test': (24.604002532288163, 0.17399389887730224, 19), 'lrtest': (23.069349514829128, 0.23430107534229383, 19), 'params_ftest': (1.015925664316639, 0.4467520335396884, 142.0, 19.0)}","{'ssr_ftest': (1.163872016481817, 0.29471977825133255, 139.0, 20), 'ssr_chi2test': (30.14344790888159, 0.06756239436219716, 20), 'lrtest': (27.870035743995572, 0.11251177103052275, 20), 'params_ftest': (1.1638720164818197, 0.294719778251328, 139.0, 20.0)}"
