,F-statistic,p-value,corrected p-value,df_denom,df_num,trial_number,lag,mean_p_value_for_lag
0,0.0017483134149044637,0.966647934545839,3.866591738183356,246454.0,1,1,1,0.4342818288649264
0,0.9818905938225939,0.3746036737962838,1.4984146951851351,246451.0,2,1,2,0.4151759504665165
0,0.7072355905951602,0.5475348047100417,2.1901392188401667,246448.0,3,1,3,0.4598701094010777
0,0.5333956039287531,0.7112055470883888,2.844822188353555,246445.0,4,1,4,0.46934980824188915
0,0.4283671916630895,0.8291911282436624,3.3167645129746495,246442.0,5,1,5,0.541874059621533
0,0.5225408282821155,0.7916901074580303,3.166760429832121,246439.0,6,1,6,0.5435562041304255
0,0.5900496378010271,0.7646466770184336,3.0585867080737343,246436.0,7,1,7,0.5590101652932697
0,0.5175834296322118,0.844212606814216,3.376850427256864,246433.0,8,1,8,0.5438981134842865
0,0.4612862849188198,0.9011540280296798,3.6046161121187192,246430.0,9,1,9,0.5441856359795705
0,0.5444327511772636,0.8595899123436059,3.4383596493744237,246427.0,10,1,10,0.5486724623615902
0,0.6611650279199759,0.7765774436108098,3.1063097744432393,246424.0,11,1,11,0.537268793223888
0,0.7421200391293461,0.7109834872516902,2.843933949006761,246421.0,12,1,12,0.5556759020332995
0,0.6858761162489514,0.7792257115599417,3.1169028462397668,246418.0,13,1,13,0.5632115838523705
0,0.642468271108802,0.831395666037767,3.325582664151068,246415.0,14,1,14,0.5469342343673484
0,0.6213686764031738,0.8601665455489391,3.4406661821957565,246412.0,15,1,15,0.5482638654341432
0,0.6677514637111084,0.828551950295074,3.314207801180296,246409.0,16,1,16,0.5206449061735232
0,0.7455064053811458,0.7577429706577354,3.0309718826309417,246406.0,17,1,17,0.48591756924159957
0,0.7554703242977807,0.754862294284036,3.019449177136144,246403.0,18,1,18,0.4904831221891415
0,0.7175370975174847,0.8046331711213341,3.2185326844853366,246400.0,19,1,19,0.4966354212800387
0,0.7588650554283163,0.7661690095727851,3.0646760382911404,246397.0,20,1,20,0.5041073290704584
0,0.8500315978786326,0.658431454373495,2.63372581749398,246394.0,21,1,21,0.5103564942684011
0,0.965254517549331,0.5062244923140684,2.0248979692562736,246391.0,22,1,22,0.4955967728929987
0,0.9271407746588913,0.5612948267646923,2.2451793070587693,246388.0,23,1,23,0.5093266441186237
0,0.897408261307269,0.6068313876019762,2.4273255504079048,246385.0,24,1,24,0.5242846792807313
0,1.011802497201358,0.4459452087928239,1.7837808351712956,246382.0,25,1,25,0.5032237228017695
0,0.9946061276279043,0.47083953375365484,1.8833581350146194,246379.0,26,1,26,0.4723598369956906
0,1.006997555052898,0.45364393836759453,1.8145757534703781,246376.0,27,1,27,0.4656615781793865
0,1.1205327466544015,0.3007011547381316,1.2028046189525263,246373.0,28,1,28,0.48182532240985615
0,1.081838051231447,0.3480543644855583,1.3922174579422333,246370.0,29,1,29,0.5003053013777709
0,1.2062961254936895,0.20197745289852131,0.8079098115940853,246367.0,30,1,30,0.46680945317947004
0,1.2400291088739912,0.1681199244088485,0.672479697635394,246364.0,31,1,31,0.46735963850518863
0,1.2579151176549737,0.15009627482733062,0.6003850993093225,246361.0,32,1,32,0.4721717593255875
0,1.2959488868404967,0.11883922746420154,0.4753569098568062,246358.0,33,1,33,0.45860361826856433
0,1.286822486319203,0.12212513465102544,0.48850053860410175,246355.0,34,1,34,0.46581777405261526
0,1.36322634648055,0.07433544867227206,0.2973417946890882,246352.0,35,1,35,0.46831229308113276
0,1.3363409634225616,0.08548960092329214,0.34195840369316854,246349.0,36,1,36,0.47421769084521503
0,1.3015570686495428,0.10358648200207199,0.41434592800828796,246346.0,37,1,37,0.47871121196606864
0,1.341485915250707,0.0776734206622159,0.3106936826488636,246343.0,38,1,38,0.47157808171058707
0,1.318325066723092,0.08804455913386496,0.3521782365354598,246340.0,39,1,39,0.47032171711101195
0,1.285277083550967,0.1067060435036793,0.4268241740147172,246337.0,40,1,40,0.4777333316231311
0,2.580785391677646,0.10816979202230621,0.43267916808922485,174255.0,1,2,1,0.4342818288649264
0,1.3941958759761208,0.2480351718237653,0.9921406872950612,174252.0,2,2,2,0.4151759504665165
0,1.1327992783671956,0.3341837606929879,1.3367350427719515,174249.0,3,2,3,0.4598701094010777
0,1.164821383973097,0.32407986103026437,1.2963194441210575,174246.0,4,2,4,0.46934980824188915
0,0.9474015337988536,0.4488145905672438,1.7952583622689753,174243.0,5,2,5,0.541874059621533
0,0.8708000661743622,0.5153233435939667,2.061293374375867,174240.0,6,2,6,0.5435562041304255
0,0.7775509777656582,0.6060859039883038,2.424343615953215,174237.0,7,2,7,0.5590101652932697
0,1.0076837325814685,0.4274933426314642,1.7099733705258569,174234.0,8,2,8,0.5438981134842865
0,0.938143349905332,0.4901658725628928,1.9606634902515712,174231.0,9,2,9,0.5441856359795705
0,1.0326579211641689,0.4123294850267257,1.6493179401069027,174228.0,10,2,10,0.5486724623615902
0,0.9800992883564219,0.46178557941634746,1.8471423176653898,174225.0,11,2,11,0.537268793223888
0,0.8985670339705023,0.5476205515202178,2.1904822060808713,174222.0,12,2,12,0.5556759020332995
0,0.8853294291069974,0.5682345742300154,2.2729382969200618,174219.0,13,2,13,0.5632115838523705
0,0.8760240188496825,0.5850844529412192,2.340337811764877,174216.0,14,2,14,0.5469342343673484
0,0.8974278352965099,0.5667057153466639,2.2668228613866557,174213.0,15,2,15,0.5482638654341432
0,0.9434865723431833,0.5176380232246036,2.0705520928984145,174210.0,16,2,16,0.5206449061735232
0,1.3948909085717387,0.12745796726930395,0.5098318690772158,174207.0,17,2,17,0.48591756924159957
0,1.367593570961483,0.13586198531223387,0.5434479412489355,174204.0,18,2,18,0.4904831221891415
0,1.3033125495713502,0.16851311610727263,0.6740524644290905,174201.0,19,2,19,0.4966354212800387
0,1.3949396204118805,0.11183600174770542,0.44734400699082166,174198.0,20,2,20,0.5041073290704584
0,1.3346775150524228,0.1393730763152984,0.5574923052611936,174195.0,21,2,21,0.5103564942684011
0,1.2792644392362484,0.1709851529239541,0.6839406116958164,174192.0,22,2,22,0.4955967728929987
0,1.2588177929548567,0.1819015639299454,0.7276062557197815,174189.0,23,2,23,0.5093266441186237
0,1.2061355088332177,0.22214421100640963,0.8885768440256385,174186.0,24,2,24,0.5242846792807313
0,1.2035408229102378,0.2210142661533318,0.8840570646133272,174183.0,25,2,25,0.5032237228017695
0,1.2125322561607081,0.20928996355988871,0.8371598542395549,174180.0,26,2,26,0.4723598369956906
0,1.1923574915421022,0.22501217580011976,0.900048703200479,174177.0,27,2,27,0.4656615781793865
0,1.1698395957258065,0.24488806197474736,0.9795522478989894,174174.0,28,2,28,0.48182532240985615
0,1.1372539186395265,0.278554621806818,1.114218487227272,174171.0,29,2,29,0.5003053013777709
0,1.2412735182325072,0.1703307564387047,0.6813230257548188,174168.0,30,2,30,0.46680945317947004
0,1.2370938400725642,0.17065648218994853,0.6826259287597941,174165.0,31,2,31,0.46735963850518863
0,1.2010847066744148,0.20100802834006548,0.8040321133602619,174162.0,32,2,32,0.4721717593255875
0,1.2399493660979328,0.16191364524320834,0.6476545809728333,174159.0,33,2,33,0.45860361826856433
0,1.2355642350258957,0.1627126011242223,0.6508504044968892,174156.0,34,2,34,0.46581777405261526
0,1.2083862294027665,0.18512532067679688,0.7405012827071875,174153.0,35,2,35,0.46831229308113276
0,1.2029440976972847,0.18777403914284868,0.7510961565713947,174150.0,36,2,36,0.47421769084521503
0,1.1732796892270487,0.21693885335074187,0.8677554134029675,174147.0,37,2,37,0.47871121196606864
0,1.1512192279034772,0.24067682655165232,0.9627073062066093,174144.0,38,2,38,0.47157808171058707
0,1.122861730413216,0.27540816914846716,1.1016326765938687,174141.0,39,2,39,0.47032171711101195
0,1.1099180661272763,0.2916700507177612,1.1666802028710448,174138.0,40,2,40,0.4777333316231311
0,0.10710288613028816,0.7434680158389002,2.973872063355601,60181.0,1,3,1,0.4342818288649264
0,0.2274633010490074,0.7965523384160216,3.1862093536640863,60178.0,2,3,2,0.4151759504665165
0,0.21357826177784808,0.8870465317678434,3.5481861270713737,60175.0,3,3,3,0.4598701094010777
0,0.15479689489560358,0.9609070233892956,3.8436280935571823,60172.0,4,3,4,0.46934980824188915
0,0.3412003160727012,0.8881404803513592,3.5525619214054367,60169.0,5,3,5,0.541874059621533
0,0.5120570798665196,0.7997108635227985,3.198843454091194,60166.0,6,3,6,0.5435562041304255
0,0.44528977795369123,0.87396445476044,3.49585781904176,60163.0,7,3,7,0.5590101652932697
