,F-statistic,p-value,corrected p-value,df_denom,df_num,trial_number,lag,mean_p_value_for_lag
0,68.64428593932668,1.196690208510023e-16,4.786760834040092e-16,82561.0,1,0,1,0.1579319296169218
0,1.7190086780909954,0.1792501637282456,0.7170006549129824,82558.0,2,0,2,0.29614071196052866
0,1.4821441730420222,0.2171268947655556,0.8685075790622224,82555.0,3,0,3,0.42141858567336765
0,1.089370854111967,0.35978992595228876,1.439159703809155,82552.0,4,0,4,0.5230840093915317
0,0.9715621325687479,0.43348551078569575,1.733942043142783,82549.0,5,0,5,0.5754539217710994
0,0.8448951365562761,0.5349513015263951,2.1398052061055806,82546.0,6,0,6,0.6493451902924029
0,1.0699097047466104,0.37977315093968483,1.5190926037587393,82543.0,7,0,7,0.6686772958399966
0,1.0745905644244578,0.377460627671683,1.509842510686732,82540.0,8,0,8,0.7146464832760103
0,1.0345541584179379,0.409088278962086,1.636353115848344,82537.0,9,0,9,0.7612249401835718
0,0.9579677111629895,0.4781183485566213,1.912473394226485,82534.0,10,0,10,0.8000130046777405
0,0.9013116645414435,0.5381054324752909,2.1524217299011634,82531.0,11,0,11,0.8251670219118745
0,0.8568361467283087,0.5912344969476564,2.3649379877906256,82528.0,12,0,12,0.8615114631495029
0,0.8504998545392253,0.606084799750557,2.424339199002228,82525.0,13,0,13,0.8817557128510021
0,0.9207275711906662,0.5351936994433989,2.1407747977735956,82522.0,14,0,14,0.8843303259092008
0,1.1181454299258615,0.33268838912130266,1.3307535564852107,82519.0,15,0,15,0.8714146926447821
0,1.0920119000668207,0.3557186431540823,1.4228745726163292,82516.0,16,0,16,0.8838907349228533
0,1.0609726048408534,0.3865604039141171,1.5462416156564684,82513.0,17,0,17,0.8952002372359037
0,1.0487551080182445,0.39941796937961344,1.5976718775184537,82510.0,18,0,18,0.902218564127361
0,1.0105174411084392,0.4441019465624026,1.7764077862496104,82507.0,19,0,19,0.909642216155573
0,1.0068437460536142,0.4494135256756855,1.797654102702742,82504.0,20,0,20,0.9120971951368219
0,0.9906670780472768,0.47098209842416405,1.8839283936966562,82501.0,21,0,21,0.9001807247656541
0,1.137944125806984,0.2954512303794167,1.1818049215176667,82498.0,22,0,22,0.8784425752726006
0,1.13753760345603,0.29325281862309993,1.1730112744923997,82495.0,23,0,23,0.8836927587118921
0,1.116443502350916,0.3141530134673157,1.256612053869263,82492.0,24,0,24,0.8922006589390503
0,1.082260994920748,0.35309965149668177,1.412398605986727,82489.0,25,0,25,0.8856830779445
0,1.0581875689264653,0.3828660637867932,1.5314642551471729,82486.0,26,0,26,0.8857003750737376
0,1.0696059893554928,0.36680648297659474,1.467225931906379,82483.0,27,0,27,0.8521294777217777
0,1.081153631810563,0.3503573924954269,1.4014295699817076,82480.0,28,0,28,0.7915252430584547
0,1.066361621597893,0.3690277017432299,1.4761108069729196,82477.0,29,0,29,0.7943614179744592
0,1.127962626204079,0.28736864062443684,1.1494745624977474,82474.0,30,0,30,0.7844651406819293
0,1.1157084806726776,0.30050593393100844,1.2020237357240338,82471.0,31,0,31,0.7863401966884456
0,1.111644622176208,0.303788709505598,1.215154838022392,82468.0,32,0,32,0.7869398709748314
0,1.1200658786406972,0.29092260286707317,1.1636904114682927,82465.0,33,0,33,0.7852467521718449
0,1.1058395328400037,0.3078325756445507,1.2313303025782028,82462.0,34,0,34,0.7876449673549669
0,1.084492423766228,0.3361177085887887,1.3444708343551548,82459.0,35,0,35,0.7922272210887438
0,1.0862027307307878,0.33225115861070287,1.3290046344428115,82456.0,36,0,36,0.7927665704520737
0,1.2702849721433653,0.12561072108875734,0.5024428843550294,82453.0,37,0,37,0.7675389108677101
0,1.199511418850939,0.18597155856917202,0.7438862342766881,82450.0,38,0,38,0.7751141342917258
