,F-statistic,p-value,corrected p-value,df_denom,df_num,trial_number,lag,mean_p_value_for_lag
0,0.0009537730763420753,0.9753627492218488,3.9014509968873954,82561.0,1,0,1,0.3665075277502494
0,0.03689613173616274,0.9637762518034728,3.8551050072138913,82558.0,2,0,2,0.4217582165325795
0,0.19358797245223489,0.9008212304857987,3.6032849219431946,82555.0,3,0,3,0.4560647598446685
0,0.1633634181197147,0.9569418914093369,3.8277675656373478,82552.0,4,0,4,0.44458678247819106
0,0.2320260345413168,0.9486434635047728,3.794573854019091,82549.0,5,0,5,0.4867963068730383
0,0.19344624508464794,0.9787814701148156,3.9151258804592626,82546.0,6,0,6,0.4392636105636489
0,0.22204702680493107,0.9803677630897077,3.921471052358831,82543.0,7,0,7,0.48579659224908106
0,0.26165487105986823,0.9780175456807771,3.9120701827231086,82540.0,8,0,8,0.49270243159400795
0,0.2864159186032955,0.9787170795625605,3.914868318250242,82537.0,9,0,9,0.5247253204067077
0,0.27384625827455755,0.9869251526614135,3.947700610645654,82534.0,10,0,10,0.5439796708885634
0,0.27704814894968505,0.9900811931614952,3.960324772645981,82531.0,11,0,11,0.5463533773069869
0,0.29620452286796595,0.9902010597494129,3.9608042389976514,82528.0,12,0,12,0.5435870957061428
0,0.28725351158872614,0.9937019569327695,3.974807827731078,82525.0,13,0,13,0.5902434579214613
0,0.4459261056411873,0.9599846882302469,3.8399387529209874,82522.0,14,0,14,0.4971678425201175
0,0.4195079473276102,0.9743970502964288,3.897588201185715,82519.0,15,0,15,0.5001071817160491
0,0.4097111544151289,0.9809055848518575,3.92362233940743,82516.0,16,0,16,0.5152112274353687
0,0.385619192557849,0.9886038649636149,3.9544154598544594,82513.0,17,0,17,0.5322280767663521
0,0.43588924966754933,0.980836334428644,3.923345337714576,82510.0,18,0,18,0.5142460314543897
0,0.45360532682415206,0.9792870046476411,3.9171480185905643,82507.0,19,0,19,0.5447346043001795
0,0.4313456496747168,0.9868348138688467,3.947339255475387,82504.0,20,0,20,0.5032997597422957
0,0.4210380581835141,0.9904010447875656,3.9616041791502625,82501.0,21,0,21,0.5378803260179784
0,0.42078011305797874,0.9918782877027742,3.967513150811097,82498.0,22,0,22,0.5559371454128372
0,0.4326521360001453,0.9915715195329635,3.966286078131854,82495.0,23,0,23,0.5736634542601906
0,0.42326010824708227,0.9938598334012332,3.9754393336049327,82492.0,24,0,24,0.5417114942586889
0,0.4194116032158758,0.9951233638493373,3.9804934553973492,82489.0,25,0,25,0.5483899077876607
0,0.5059675885248408,0.9825340585353304,3.9301362341413215,82486.0,26,0,26,0.5425074404390302
0,0.494337786779902,0.9868445598698367,3.9473782394793466,82483.0,27,0,27,0.5664764116750836
0,0.4966627855890084,0.9878313951736181,3.9513255806944723,82480.0,28,0,28,0.5796426981442697
0,0.5135419914698426,0.9858249098374186,3.943299639349674,82477.0,29,0,29,0.5775814790073114
0,0.5425936360982018,0.9802563442410407,3.9210253769641628,82474.0,30,0,30,0.5631118608150222
0,0.5731972030527468,0.9723712710255739,3.8894850841022954,82471.0,31,0,31,0.4744173362770636
0,0.6139685458100221,0.9571007782007946,3.8284031128031786,82468.0,32,0,32,0.4597958826353309
0,0.5957949161640941,0.9679195525836761,3.8716782103347045,82465.0,33,0,33,0.48641076193940636
0,0.5771796745888871,0.9767972494928807,3.907188997971523,82462.0,34,0,34,0.5169842897978082
0,0.5585285836981546,0.9837347410332167,3.9349389641328667,82459.0,35,0,35,0.5214253085798728
0,0.6165298244112254,0.9654125324954496,3.8616501299817982,82456.0,36,0,36,0.5333225902201094
0,0.6223642011678864,0.9648417654612594,3.8593670618450377,82453.0,37,0,37,0.5341875613083849
0,0.6781570065304557,0.9346023351017416,3.7384093404069665,82450.0,38,0,38,0.5384527318730228
0,0.70944509675688,0.9124603264900676,3.6498413059602703,82447.0,39,0,39,0.5608692980139464
0,0.6923146360485131,0.929569356550359,3.718277426201436,82444.0,40,0,40,0.5308775197482494
0,0.39320860070550223,0.5306184477743622,2.1224737910974487,174754.0,1,3,1,0.3665075277502494
0,1.5278067133201318,0.21701401195459985,0.8680560478183994,174751.0,2,3,2,0.4217582165325795
