,F-statistic,p-value,corrected p-value,df_denom,df_num,trial_number,lag,mean_p_value_for_lag
0,0.09012512892998292,0.7640182806477103,3.056073122590841,444870.0,1,4,1,0.6523761342398519
0,0.046988863686514865,0.9540980274025385,3.816392109610154,444867.0,2,4,2,0.6794609966023257
0,0.13280511684215773,0.9405695959306613,3.762278383722645,444864.0,3,4,3,0.7314712416987303
0,0.5640216518300031,0.6887752828389371,2.7551011313557483,444861.0,4,4,4,0.6803357443458055
0,0.5587565519893024,0.7317415169767395,2.926966067906958,444858.0,5,4,5,0.6699911218065521
0,0.860693077171208,0.5229385854501625,2.09175434180065,444855.0,6,4,6,0.7001877680429148
0,1.064096438670931,0.3837053511271019,1.5348214045084076,444852.0,7,4,7,0.692532176363876
0,1.0433703959780356,0.40033426646023934,1.6013370658409574,444849.0,8,4,8,0.6926037558163516
0,1.0454699877765283,0.40038977202999776,1.601559088119991,444846.0,9,4,9,0.7263997296999138
0,1.0381648803093495,0.40767404642833166,1.6306961857133266,444843.0,10,4,10,0.7346244838551019
0,0.9460802944083855,0.4942026563947991,1.9768106255791964,444840.0,11,4,11,0.7227666078285226
0,0.872579671519809,0.5747169292504019,2.2988677170016074,444837.0,12,4,12,0.7316622359970123
0,0.8607100201152815,0.5949689062009949,2.3798756248039794,444834.0,13,4,13,0.7550087814908444
0,0.889995959210507,0.5694176992653499,2.2776707970613996,444831.0,14,4,14,0.7127058365693223
0,0.8304543592263853,0.6441737214033569,2.5766948856134277,444828.0,15,4,15,0.7279465922310813
0,1.110964348213784,0.3372148911419237,1.3488595645676948,444825.0,16,4,16,0.6915597930367616
0,1.0459927975264642,0.4027285329690136,1.6109141318760545,444822.0,17,4,17,0.7304159384258428
0,1.0544640983467486,0.3930381589372598,1.5721526357490392,444819.0,18,4,18,0.6797255247369888
0,1.0513674163120263,0.39602884563767454,1.5841153825506982,444816.0,19,4,19,0.6515436978422534
0,1.0484848354462837,0.3989222993050111,1.5956891972200444,444813.0,20,4,20,0.6418223858970723
0,1.0019109448559476,0.45649870833576467,1.8259948333430587,444810.0,21,4,21,0.6173797013122801
0,1.0497598292791734,0.39640236087615205,1.5856094435046082,444807.0,22,4,22,0.6064717125361455
0,1.012207035260046,0.4444827707594893,1.777931083037957,444804.0,23,4,23,0.5981946054138698
0,0.976853866471189,0.4937040471739307,1.9748161886957227,444801.0,24,4,24,0.5706419036481565
0,0.9843711195192095,0.4844354443092006,1.9377417772368024,444798.0,25,4,25,0.5951988006754652
0,0.9507105002273767,0.5349536964424759,2.1398147857699037,444795.0,26,4,26,0.5991795081259529
0,0.9494837278331117,0.5388629389157216,2.1554517556628863,444792.0,27,4,27,0.573134767514567
0,0.9396506313695614,0.5559976555083974,2.2239906220335897,444789.0,28,4,28,0.5472100867774459
0,0.9235504852512522,0.5834132440805299,2.3336529763221194,444786.0,29,4,29,0.5540331323545777
0,0.9764134529879762,0.5022799441055866,2.0091197764223465,444783.0,30,4,30,0.5624531083180861
0,0.948193038606743,0.5487229990279618,2.1948919961118474,444780.0,31,4,31,0.5577808969787431
0,0.9516058199802221,0.5449842758264616,2.1799371033058463,444777.0,32,4,32,0.5353371557234359
0,0.9697588809362246,0.5166392620829916,2.0665570483319664,444774.0,33,4,33,0.5430147166788134
0,0.9423923957248671,0.5639116074005506,2.2556464296022023,444771.0,34,4,34,0.5163926759329845
0,0.9243491261172347,0.596585922550301,2.386343690201204,444768.0,35,4,35,0.5289872692152279
0,0.9125746923913771,0.6190743679915821,2.4762974719663284,444765.0,36,4,36,0.528653741137725
0,1.0055963218939612,0.45954658778512647,1.8381863511405059,444762.0,37,4,37,0.5213108724855118
0,0.9928529035522309,0.4819040816299537,1.9276163265198147,444759.0,38,4,38,0.5096761647260647
0,0.9800761477269118,0.5051370961522142,2.020548384608857,444756.0,39,4,39,0.5308184411139899
0,0.9840605703680171,0.49878334339159625,1.995133373566385,444753.0,40,4,40,0.5260202964925484
0,0.5992558197562738,0.4388634128094201,1.7554536512376804,139983.0,1,8,1,0.6523761342398519
0,1.1254308761612342,0.3245155487355624,1.2980621949422495,139980.0,2,8,2,0.6794609966023257
0,1.1859622933396763,0.31333575829880034,1.2533430331952014,139977.0,3,8,3,0.7314712416987303
0,0.9508833111280038,0.43325064517261325,1.733002580690453,139974.0,4,8,4,0.6803357443458055
0,0.8173158720368213,0.5370215099714629,2.1480860398858517,139971.0,5,8,5,0.6699911218065521
0,0.7498548366231067,0.6094565251433348,2.4378261005733393,139968.0,6,8,6,0.7001877680429148
0,0.6438891462807242,0.7198462496786474,2.8793849987145896,139965.0,7,8,7,0.692532176363876
0,0.7819933980663343,0.6185866166216459,2.4743464664865837,139962.0,8,8,8,0.6926037558163516
0,0.6974805429865094,0.711871878369355,2.84748751347742,139959.0,9,8,9,0.7263997296999138
0,0.6336619367701094,0.7862303354751576,3.1449213419006306,139956.0,10,8,10,0.7346244838551019
0,0.7960109577496162,0.6443913529645147,2.5775654118580587,139953.0,11,8,11,0.7227666078285226
0,0.7947458196679006,0.6565101809163929,2.6260407236655716,139950.0,12,8,12,0.7316622359970123
0,0.7392511211999453,0.7254475690605964,2.9017902762423855,139947.0,13,8,13,0.7550087814908444
0,0.6988021373977293,0.7778483500542961,3.1113934002171844,139944.0,14,8,14,0.7127058365693223
0,0.6715250435052581,0.8151242590939378,3.2604970363757513,139941.0,15,8,15,0.7279465922310813
0,0.6619913492748418,0.833942292593607,3.335769170374428,139938.0,16,8,16,0.6915597930367616
0,0.6380291417704638,0.864423517561417,3.457694070245668,139935.0,17,8,17,0.7304159384258428
0,0.7034348911113695,0.8112496952051391,3.2449987808205565,139932.0,18,8,18,0.6797255247369888
0,0.697532741174412,0.825355150442598,3.301420601770392,139929.0,19,8,19,0.6515436978422534
0,0.689074355107698,0.8413897311961517,3.3655589247846067,139926.0,20,8,20,0.6418223858970723
0,0.6892453901567117,0.8483732316679227,3.3934929266716907,139923.0,21,8,21,0.6173797013122801
0,0.7068416766230117,0.8375388073427423,3.3501552293709693,139920.0,22,8,22,0.6064717125361455
0,0.7260949821889172,0.8236878315370343,3.294751326148137,139917.0,23,8,23,0.5981946054138698
0,0.9351886536460401,0.5527551088737064,2.2110204354948255,139914.0,24,8,24,0.5706419036481565
0,0.9194376511139926,0.5783842779967978,2.3135371119871913,139911.0,25,8,25,0.5951988006754652
0,0.8881131735809361,0.6277928514950296,2.5111714059801185,139908.0,26,8,26,0.5991795081259529
0,0.9815689449672671,0.49088230550391077,1.963529222015643,139905.0,27,8,27,0.573134767514567
0,0.9714298696554333,0.507381440848578,2.029525763394312,139902.0,28,8,28,0.5472100867774459
0,0.9655874271427463,0.5178095580593847,2.0712382322375387,139899.0,29,8,29,0.5540331323545777
0,0.9412810794558869,0.5578044935145596,2.2312179740582385,139896.0,30,8,30,0.5624531083180861
0,0.913788168401131,0.6042134420958527,2.416853768383411,139893.0,31,8,31,0.5577808969787431
0,0.9379392441699775,0.5673697439044613,2.269478975617845,139890.0,32,8,32,0.5353371557234359
0,0.9125067701936697,0.611613589989775,2.4464543599591,139887.0,33,8,33,0.5430147166788134
0,0.9330580432303142,0.5796514791905443,2.318605916762177,139884.0,34,8,34,0.5163926759329845
0,0.9075406356173691,0.6251211306348841,2.5004845225395362,139881.0,35,8,35,0.5289872692152279
0,0.9177678478216297,0.6101455273817598,2.440582109527039,139878.0,36,8,36,0.528653741137725
0,0.9223984836790574,0.604381142225553,2.417524568902212,139875.0,37,8,37,0.5213108724855118
0,0.9025368604656265,0.6414163175805047,2.5656652703220186,139872.0,38,8,38,0.5096761647260647
0,0.9079231641884625,0.6344275647698489,2.5377102590793954,139869.0,39,8,39,0.5308184411139899
0,0.890497895784615,0.6676595227162547,2.670638090865019,139866.0,40,8,40,0.5260202964925484
