,F-statistic,p-value,corrected p-value,df_denom,df_num,trial_number,lag,mean_p_value_for_lag
0,650.8185935321258,0.0,0.0,109125.0,32,5,32,6.525387739836273e-07
0,631.5808404109198,0.0,0.0,109122.0,33,5,33,1.1530124850215162e-06
0,618.4678475139368,0.0,0.0,109119.0,34,5,34,1.7577971796614393e-06
0,615.9315641397991,0.0,0.0,109116.0,35,5,35,2.928720396975651e-06
0,588.4744244923435,0.0,0.0,109113.0,36,5,36,4.326098425830485e-06
0,566.0194499101698,0.0,0.0,109110.0,37,5,37,6.858596138066643e-06
0,552.0055064139733,0.0,0.0,109107.0,38,5,38,1.0020391526854666e-05
0,536.8883197167287,0.0,0.0,109104.0,39,5,39,1.540471262194961e-05
0,521.7399325978092,0.0,0.0,109101.0,40,5,40,2.192565475614983e-05
0,15.52423627240493,8.151968084966174e-05,0.00032607872339864696,84410.0,1,8,1,0.2050547040517252
0,34.01986567277174,1.7033806832446736e-15,6.8135227329786944e-15,84407.0,2,8,2,0.1495903483455146
0,8931.429118298362,0.0,0.0,84404.0,3,8,3,3.609152398351626e-18
0,4485.302087473298,0.0,0.0,84401.0,4,8,4,3.0202093071681768e-21
0,1969.6603551194085,0.0,0.0,84398.0,5,8,5,6.697927818217166e-18
0,1569.2822222158698,0.0,0.0,84395.0,6,8,6,1.1848741441438623e-18
0,1490.8923140892382,0.0,0.0,84392.0,7,8,7,4.1304429200505823e-16
0,1402.2714374219734,0.0,0.0,84389.0,8,8,8,2.6467394366895815e-16
0,1354.4664625467874,0.0,0.0,84386.0,9,8,9,1.2699360966724981e-14
0,1275.5411132894585,0.0,0.0,84383.0,10,8,10,1.2523779499335528e-14
0,1225.795376489439,0.0,0.0,84380.0,11,8,11,1.5330613138954305e-13
0,1154.1734093820048,0.0,0.0,84377.0,12,8,12,8.267197142547891e-14
0,1102.0071134031134,0.0,0.0,84374.0,13,8,13,8.169669329918086e-13
0,1040.6217655995017,0.0,0.0,84371.0,14,8,14,1.2746832944154479e-12
0,993.7671208241882,0.0,0.0,84368.0,15,8,15,4.5765075118076765e-12
0,941.8208822305814,0.0,0.0,84365.0,16,8,16,7.539898190234094e-12
0,898.9147196282393,0.0,0.0,84362.0,17,8,17,3.0800676160637385e-11
