,F-statistic,p-value,corrected p-value,df_denom,df_num,trial_number,lag,mean_p_value_for_lag
0,4.010205286584785,0.04523212878042528,0.18092851512170113,41554.0,1,4,1,0.6870929645737636
0,2.13118811756326,0.11870915896048458,0.4748366358419383,41553.0,2,4,2,0.6062895463372651
0,1.5128810537301,0.20888617759328532,0.8355447103731413,41551.0,3,4,3,0.5687023802004473
0,1.2053208522102437,0.30614898856436895,1.2245959542574758,41549.0,4,4,4,0.5127993937649769
0,0.9843664065489222,0.42550839847842103,1.7020335939136841,41547.0,5,4,5,0.559288191485061
0,0.8389647817834147,0.5394948359845109,2.1579793439380435,41545.0,6,4,6,0.5992341457101111
0,1.2040486636209375,0.2963696905092628,1.1854787620370513,41543.0,7,4,7,0.4361929241800166
0,1.0710140550738816,0.38005142883830734,1.5202057153532293,41541.0,8,4,8,0.4367120112385816
0,1.0064340957031166,0.4319667224867163,1.7278668899468652,41539.0,9,4,9,0.47203197120117424
0,0.9131250602581664,0.5197061496475245,2.078824598590098,41537.0,10,4,10,0.3924846452478475
0,0.9435163312698538,0.49669556457394504,1.9867822582957801,41535.0,11,4,11,0.4285008628153185
0,0.965648756444086,0.47934483784118653,1.9173793513647461,41533.0,12,4,12,0.419998009590789
0,0.9123160192742801,0.539157201154431,2.156628804617724,41531.0,13,4,13,0.43811702306779354
0,0.9127685992917807,0.5440230691334126,2.1760922765336503,41529.0,14,4,14,0.443914204344467
0,0.8743141756118928,0.5934393198559911,2.3737572794239643,41527.0,15,4,15,0.4726337141042341
0,0.8270580863750157,0.6556475058642401,2.6225900234569606,41525.0,16,4,16,0.45757248751448615
0,0.810716772390538,0.6824416048148123,2.7297664192592492,41523.0,17,4,17,0.43642878730271106
0,0.7704210176136941,0.7376589626623884,2.9506358506495536,41521.0,18,4,18,0.4127004026111977
0,0.7298925992013019,0.7913033777917237,3.1652135111668946,41519.0,19,4,19,0.48198932710052517
0,0.7534393072357359,0.7724275730685753,3.0897102922743014,41517.0,20,4,20,0.5099032534735359
0,0.7296758024480945,0.8063571636387468,3.225428654554987,41515.0,21,4,21,0.5402264517245056
0,0.7548297679145393,0.7846660136453897,3.1386640545815587,41513.0,22,4,22,0.5493433751867624
0,0.7259397923531266,0.8238278364044153,3.295311345617661,41511.0,23,4,23,0.5692951298802247
0,0.7433156953710061,0.8106778813273259,3.2427115253093035,41509.0,24,4,24,0.5691700839840322
0,0.7147463709945219,0.8478690990034035,3.391476396013614,41507.0,25,4,25,0.5828386284970787
0,0.6894440287992053,0.8784183498318903,3.513673399327561,41505.0,26,4,26,0.6072829079832527
0,0.7197625866176727,0.8536149750713569,3.4144599002854275,41503.0,27,4,27,0.6133510386007492
0,0.7212453844489052,0.8572042849884355,3.428817139953742,41501.0,28,4,28,0.606197990024318
0,0.7333776958212423,0.8491466187216348,3.396586474886539,41499.0,29,4,29,0.5826507028065673
0,0.7358348703750888,0.8512422680025811,3.4049690720103243,41497.0,30,4,30,0.6208932842212527
0,0.731455597960063,0.8606164792914552,3.442465917165821,41495.0,31,4,31,0.6294118365884537
0,0.7341388255442797,0.862134209219022,3.448536836876088,41493.0,32,4,32,0.6325614987274476
0,0.7650921287376921,0.8307255086608722,3.322902034643489,41491.0,33,4,33,0.6339607235438487
0,0.7692648124611436,0.8298048796692559,3.3192195186770235,41489.0,34,4,34,0.6253343603485414
0,0.7531307941553979,0.853297281849674,3.413189127398696,41487.0,35,4,35,0.6015045671566476
0,0.7353822714591087,0.8768989436912293,3.5075957747649174,41485.0,36,4,36,0.6144006655360034
0,0.8553741648734648,0.717736322508844,2.870945290035376,41483.0,37,4,37,0.5976615445765016
0,0.8843896926816947,0.6726823186455444,2.6907292745821776,41481.0,38,4,38,0.5302489814527817
0,0.8546696496969629,0.7254376469423284,2.9017505877693135,41479.0,39,4,39,0.5209109494388826
0,0.9022054671456542,0.646963247919822,2.587852991679288,41477.0,40,4,40,0.5443858112849326
0,0.1956548043836007,0.658251955015565,2.63300782006226,138218.0,1,5,1,0.6870929645737636
0,0.11214576826180836,0.8939140250650721,3.5756561002602885,138217.0,2,5,2,0.6062895463372651
0,0.8379873936018651,0.4727755662513943,1.891102265005577,138215.0,3,5,3,0.5687023802004473
0,0.6422512097094384,0.6323244213027095,2.529297685210838,138213.0,4,5,4,0.5127993937649769
0,0.6391773466776763,0.6698154541447321,2.6792618165789284,138211.0,5,5,5,0.559288191485061
0,0.549102929142792,0.771062454416801,3.084249817667204,138209.0,6,5,6,0.5992341457101111
0,0.4707630636891904,0.8564014403649589,3.4256057614598356,138207.0,7,5,7,0.4361929241800166
0,0.5902810570801813,0.7868058144416514,3.1472232577666057,138205.0,8,5,8,0.4367120112385816
0,0.5309509852918839,0.853165601982975,3.4126624079319,138203.0,9,5,9,0.47203197120117424
0,0.9396840710319881,0.4949053284150755,1.979621313660302,138201.0,10,5,10,0.3924846452478475
0,0.8570620143329984,0.5824799498301249,2.3299197993204994,138199.0,11,5,11,0.4285008628153185
0,1.0030157201899659,0.44278477393034776,1.771139095721391,138197.0,12,5,12,0.419998009590789
0,1.0695282539196556,0.3806592286319906,1.5226369145279623,138195.0,13,5,13,0.43811702306779354
0,1.000757441561012,0.44892891625392484,1.7957156650156993,138193.0,14,5,14,0.443914204344467
0,0.9328567487746945,0.5260751929523441,2.1043007718093762,138191.0,15,5,15,0.4726337141042341
0,1.0342384123435142,0.415434463419875,1.6617378536795,138189.0,16,5,16,0.45757248751448615
0,1.037974167843864,0.41153489245826635,1.6461395698330654,138187.0,17,5,17,0.43642878730271106
0,0.9905997983754209,0.4668584488871377,1.8674337955485507,138185.0,18,5,18,0.4127004026111977
0,0.9406792740554862,0.5309461574893147,2.123784629957259,138183.0,19,5,19,0.48198932710052517
0,0.8957336691657196,0.5930288217691282,2.3721152870765128,138181.0,20,5,20,0.5099032534735359
0,0.8534640817920529,0.653883313233866,2.615533252935464,138179.0,21,5,21,0.5402264517245056
0,0.8551260447557906,0.6568546575989526,2.6274186303958103,138177.0,22,5,22,0.5493433751867624
0,0.8759459713241126,0.6330394235751473,2.5321576943005892,138175.0,23,5,23,0.5692951298802247
0,0.944282370720788,0.5397742371138574,2.1590969484554297,138173.0,24,5,24,0.5691700839840322
0,0.9970097355766706,0.4665792925431641,1.8663171701726564,138171.0,25,5,25,0.5828386284970787
0,0.9324032105209584,0.56210311595345,2.2484124638138,138169.0,26,5,26,0.6072829079832527
0,0.9533629699816354,0.5330230289251154,2.1320921157004618,138167.0,27,5,27,0.6133510386007492
0,1.0237196177152796,0.4297212568760057,1.7188850275040228,138165.0,28,5,28,0.606197990024318
0,1.0233140131101521,0.4303159018915658,1.7212636075662633,138163.0,29,5,29,0.5826507028065673
0,0.9894571372697616,0.4819440110202148,1.9277760440808591,138161.0,30,5,30,0.6208932842212527
0,0.9619495557955229,0.5265880500151188,2.106352200060475,138159.0,31,5,31,0.6294118365884537
0,0.9326185710311866,0.5760887031183439,2.3043548124733757,138157.0,32,5,32,0.6325614987274476
0,1.0171928218249129,0.4398046500362552,1.7592186001450207,138155.0,33,5,33,0.6339607235438487
0,0.9519100079757504,0.5478665466225388,2.191466186490155,138153.0,34,5,34,0.6253343603485414
0,0.9673692125503545,0.5231355928874939,2.0925423715499756,138151.0,35,5,35,0.6015045671566476
0,0.9588112499978316,0.5391427632731411,2.1565710530925646,138149.0,36,5,36,0.6144006655360034
0,0.9291171946239392,0.5926332867226043,2.370533146890417,138147.0,37,5,37,0.5976615445765016
0,0.9467271603188316,0.5633852219171951,2.2535408876687804,138145.0,38,5,38,0.5302489814527817
0,0.989682329683106,0.48807494772424076,1.952299790896963,138143.0,39,5,39,0.5209109494388826
0,0.919231940459865,0.6164848860589004,2.4659395442356016,138141.0,40,5,40,0.5443858112849326
0,0.03244914332744739,0.8570456151480756,3.4281824605923026,210532.0,1,9,1,0.6870929645737636
0,0.27766350951846663,0.7575519649914086,3.0302078599656346,210531.0,2,9,2,0.6062895463372651
0,1.0084182704255125,0.38774997227370317,1.5509998890948127,210529.0,3,9,3,0.5687023802004473
0,1.4766963974174645,0.20622279241769276,0.824891169670771,210527.0,4,9,4,0.5127993937649769
0,1.1771861533448813,0.31748113233765246,1.2699245293506098,210525.0,5,9,5,0.559288191485061
0,0.9860393878790582,0.4326416052488309,1.7305664209953235,210523.0,6,9,6,0.5992341457101111
0,1.214152333353842,0.29065300020230134,1.1626120008092053,210521.0,7,9,7,0.4361929241800166
0,1.3000308701716723,0.23805656103309517,0.9522262441323807,210519.0,8,9,8,0.4367120112385816
0,1.1566720958201273,0.318326477546169,1.273305910184676,210517.0,9,9,9,0.47203197120117424
0,1.1856473971799149,0.29478448145958835,1.1791379258383534,210515.0,10,9,10,0.3924846452478475
0,1.0737772645940913,0.3779799770638848,1.5119199082555392,210513.0,11,9,11,0.4285008628153185
0,0.991257590659069,0.45414577182160987,1.8165830872864395,210511.0,12,9,12,0.419998009590789
0,0.9279650793469687,0.522442578512585,2.08977031405034,210509.0,13,9,13,0.43811702306779354
0,0.860803848611863,0.6021866956065538,2.408746782426215,210507.0,14,9,14,0.443914204344467
0,0.8457849389268633,0.6264763691332252,2.505905476532901,210505.0,15,9,15,0.4726337141042341
0,0.8977588831177299,0.5716067878531415,2.286427151412566,210503.0,16,9,16,0.45757248751448615
0,0.8610773892784163,0.6215145195908365,2.486058078363346,210501.0,17,9,17,0.43642878730271106
0,1.1732030904775321,0.27353156710326176,1.094126268413047,210499.0,18,9,18,0.4127004026111977
0,0.8952606576658833,0.5891935596619347,2.3567742386477386,210497.0,19,9,19,0.48198932710052517
0,0.8523728586631673,0.6498874360131129,2.5995497440524518,210495.0,20,9,20,0.5099032534735359
0,0.8187406244699041,0.6993040075687591,2.7972160302750364,210493.0,21,9,21,0.5402264517245056
0,0.8256257095051516,0.6962309517377101,2.7849238069508404,210491.0,22,9,22,0.5493433751867624
0,0.7917570254935969,0.7459715128093185,2.983886051237274,210489.0,23,9,23,0.5692951298802247
0,0.7624766714463546,0.7882376210726114,3.1529504842904457,210487.0,24,9,24,0.5691700839840322
0,0.7634401990922076,0.7929696368065661,3.1718785472262643,210485.0,25,9,25,0.5828386284970787
0,0.7369752575643517,0.8295358862184405,3.318143544873762,210483.0,26,9,26,0.6072829079832527
0,0.7104794872486525,0.863228956689692,3.452915826758768,210481.0,27,9,27,0.6133510386007492
0,0.7020891866487179,0.8765822096732367,3.506328838692947,210479.0,28,9,28,0.606197990024318
0,0.6813281362231507,0.9002648167550955,3.601059267020382,210477.0,29,9,29,0.5826507028065673
0,0.6724695239501723,0.9119194638071899,3.6476778552287596,210475.0,30,9,30,0.6208932842212527
0,0.6711170470674606,0.9169589091825046,3.6678356367300182,210473.0,31,9,31,0.6294118365884537
0,0.8514697951440036,0.7060312362019879,2.8241249448079517,210471.0,32,9,32,0.6325614987274476
0,0.6106573016661992,0.9613163002827243,3.845265201130897,210469.0,33,9,33,0.6339607235438487
0,0.6012042789115541,0.967843391897311,3.871373567589244,210467.0,34,9,34,0.6253343603485414
0,0.6423928623887472,0.9496783139792586,3.7987132559170345,210465.0,35,9,35,0.6015045671566476
0,0.7240903809673047,0.888593247086698,3.554372988346792,210463.0,36,9,36,0.6144006655360034
0,0.8089446527925177,0.7886899485263433,3.1547597941053733,210461.0,37,9,37,0.5976615445765016
0,0.7898586520096768,0.8189397539617488,3.275759015846995,210459.0,38,9,38,0.5302489814527817
